Á¦¸ñ,È¸Â÷,ÀÛ°¡,º°Á¡,µî·ÏÀÏ,´ñ±Û,ÁÁ¾Æ¿ä,½È¾î¿ä,³¯Â¥,ÃÑ ´ñ±Û¼ö
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾Æ´Ï ³»°¡ ¿©ÁÖ¿´À¸¸é ÁøÂ¥ Èûµé¾úÀ»µí Áö±Ý¿¡ ³ª´Â ¹°·Ð Ã³À½ºÎÅÍ ÅëÅëÇßÁö¸¸ ¿ø·¡ ¸»¶ú´ø ¾ÖµéÀÌ ÅëÅëÇØÁö¸é ´õ Èûµé´Ù´øµ¥ ¤Ð¤Ð,2,3,20190327,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¸î³âÀüºÎÅÍ À¥Å÷ ´ñ±ÛÀº Á¶±Ý¸¸ ¿¹¹ÎÇÑ ÁÖÁ¦°¡ ³ª¿À¸é ¹Ù·Î ¼Ò½ÉÇÑ ¾ÖµéÀÌ ½Î¿ì´Â °ÍÃ³·³ ½Î¿î´Ù. ¸¸È­¿¡ ´ëÇÑ ¾ê±â´Â º°·Î º¸ÀÌÁö ¾ÊÀ»Á¤µµ·Î,19,0,20190325,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¶×¶×ÇÑ ¸ø»ý±ä ½Ç¼öÇÑ ¿©ÀÚ µéÀ¸¶ó°í ¾ê±âÇÏ´Â »ç¶÷ ¾ø½À´Ï´Ù¿ôÀ½À» ¸øÂüÀº °Å¶ó¸é ¸ð¸¦±î ¤Ð¤Ð¤»¤»,6,0,20190324,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÀÌ°Ô Àç¹Õ³Ä? ,4,4,20190324,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,µÅÁöµé ´ë¸®¸¸Á·ÇÏ´Â ¸¸È­³ª¿Ô³×¤»¤»,35,19,20190324,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾´ ¼Ò¸® Á» ÇÒ°Ô¿ä  °í3ÀÌ¸é À¥Å÷ ¸»°í °øºÎÇÏ¼¼¿ä ¾Æ´Ï¸é ÀúÃ³·³ Àç¼öÇÕ´Ï´Ù ÀÌ°Å Çê¼Ò¸® ¾Æ´Õ´Ï´Ù À¥Å÷º¸´Ù Àç¼öÇß¾î¿ä,16,1,20190322,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,±Ùµ¥ ¼ÖÁ÷È÷ ÀÚ¸®¿¡ ¾É±â ºÒÆíÇÑ°Ç »ç½ÇÀÓ ´ë³õ°í Æ¼³»Áö´Â ¾ÊÁö¸¸ ºÙ¾î ¾É¾Æ¾ß ÇÏ°í ÀÚ¼¼ ÇÔºÎ·Î ¸ø ¹Ù²Þ¤Ð¤Ð,7,0,20190318,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¹æ¿ï¹ÂÁ÷´Ô ¼ºº° ¹Ù²î¸é ¿Ö Ç×»ó ¿¹»Û ¿©ÀÚ¶û ¶×³²À» Â¦Áö¾îÁÖ³Ä ¿¹»Û ¿©ÀÚ´Â Àú·± »ç¶÷ ¾È¸¸³­´Ù ¹¹ ÀÌ·±½ÄÀ¸·Î ºñ¿ôÀ»°ÅÀÝ½¿ ÁÖÀÎ°øÀÇ ÇÕÀÌ ÀÌ»óÇÏÁø ¾ÊÀºµ¥,2,0,20190317,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àú ÃÊ·ÏµÎ²¨ºñ º¸±â ½È´ÙÀÛ°¡´Ô µð¾¾ÇÏ¼¼¿ä?,0,7,20190317,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¶×³àµé ¸¸È­º¸°í ´ë¸®¸¸Á·ÇÏ°Ù³×¤»¤»,26,18,20190317,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,»ìÀ» »©¼¼¿ä »ìÇÏ³ª »©´Â°Ô ±×¸®¾î·Æ³Ä? ¤»,14,29,20190317,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¶óÁ¨Ä«,1,0,20190317,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,³»ÀÇ Àü³²Ä£ÀÇ ÀÌ¸§ÀÌ Çö¿ìÀÎµ¥....,0,6,20190316,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿Ü¸ðÁö»óÁÖÀÇ °³¸¹Áö¸¸ ±×·¡µµ º¸ÀÝ¾Æ?,1,7,20190316,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÀÏ¹Ý³à¢½¶×³²ÀÌ¾úÀ¸¸é ÀÌ À¥Å÷Àº °³½Ö¿å¸Ô°í ³»·Á°¬À½ ¤©¤·¤½¤¼,31,3,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Çö °í3ÀÔ´Ï´Ù Àç¼ö...,2,1,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,½ÇÁ¦·Î Àú·± Àß»ý±ä »ç¶÷ÀÌ µµ¿ÍÁÖÁö ¾Ê½À´Ï´Ù´Ùµé ²Þ±ú¼¼¿ä.,8,2,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,À¥Å÷žÍÄÉÀç¹ÔÁö¤·,1,0,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,"»ìÂð°Å¿¡ µ¿Áú°¨ ´À³¢´Ù°¡ Àç¼ö»ýÀÎ°Í±îÁö ³ª¿Í¼­ ÈìÄ©ÇÑ ÇöÀç¼ö»ýÀÔ´Ï´Ù, ³×, Àú±â Àß»ý±ä ³²ÀÚ°¡ Ã¬°ÜÁÖ³×¿ä. °©ÀÚ±â Çö½Ç°¨ÀÌ ¸ô·Á¿À³×¿ä. °øºÎÇÏ·¯ ¸¶Àú Áö³ª°¡°Ú½À´Ï´Ù¤»¤»Å¥¤Ð¤Ì¤Ð¤Ì¤Ð¤Ð",7,0,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÇÏÇö¿ì ±¹°¡½ºÅÙ ¾Æ´Ñ°­,1,2,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Çö½Ç¿£ ¶×¶×ÇÑ³²ÀÚ¶û ÀÌ»Û¿©ÀÚ°¡ »ç±Í´Â°Å ÆÇÄ¡´Âµ¥ ¹Ìµð¾î¿¡¼­±îÁö º¸°í½ÍÁö ¾ÊÀÝ¾Æ¿ä ¤»¤»¤»¤»¤»½ÉÁö¾î ¶×³²µéÀº ÀÚ¸¸½Éµµ›».¿©ÀÚÈÄ·ÁÃÄ¼­»ç±Í°í,10,15,20190310,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,³²ÀÚµéÀº ¶×¶×ÇÑ°Ô ¿©ÀÚµé¸¸Å­ ¹Î°¨ÇÏ°Ô ¹Þ¾ÆµéÀÌ ¾ÊÀ¸´Ï ¹Ý´ëÀÇ °æ¿ì°¡ ¾ø´Â°ÅÁö...,15,8,20190303,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¤¸ ¶×¶¯ÀÌ º¸±â½È´Ù,13,16,20190303,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,°¨»çÇÏ½Ê¼î ¤»¤¡¤»¤§¤»¤¡¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,2,0,20190303,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,±×·¡µµ  ¿ø·¡ ¤¸¤¤¿¹»¼³×      '¿©ÁÖ´Â',2,2,20190303,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,À¥Å÷ Àå¸£¸¦ »ý°¢ÇÏ¸ç º¸½Ã±â ¹Ù¶ø´Ï´Ù ,1,2,20190303,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿Ü¸ðÁö»óÁÖÀÇ À¥Å÷ Àú¸¸ Àç¹Õ½À´Ï±î?³× Àú¸¸ Àç¹Õ½À´Ï´Ù.,8,2,20190225,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¤»¤»¤»¤»¤»¤»¤»°í3 ¾ó¸¶ ¾È³²Àº ¿¹ºñ°íµùÀÔ´Ï´õ..,0,4,20190225,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿©ÀÚ¿·¿¡ ¾ÉÀ¸¸é ¶×¶×ÇÏµç ³¯¾ÀÇÏµç ³²ÀÚ¿·º¸´Ù ÈÎ¾À ÆíÇÔ. ÀÌ°Ç ¤©¤·ÆÑÆ®. ¸¸È­°¡ ³Ê¹« ÆÇÅ¸Áö³×¿ä ¤¾¤»,29,1,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,"±×¸®°í ÀÌÁ¦ Æä¹Ì±î´Â°Å³ª Æä¹Ì,³²Çø ¿©Çø °ü·Ã¾ê±âµµ Á» Áö°ãÁö ¾Ê³Ä",10,3,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÁøÂ¥ ³²³à³²³àÇØ´ë´Â°Å ¿ª°ã°í Áö°Ü¿îµ¥ ¾ðÁ¦±îÁöµé ÇÏ½Ã·Á°í..? ³²ÀÚµç ¿©ÀÚµç ÀÏ´Ü ¾Þ°£Ä¡ Âð °Íµµ ¾Æ´Ï°í Àú·¸°Ô±îÁö »ìÂð°Ç ÁøÂ¥ ÀÚ±â °ü¸®¸¦ ³Ê¹« ¾È ÇÑ°ÅÁö.. ¾Æ¹«µµ ÀÚ±æ »ç¶û¾ÈÇØÁØ´Ù°í ¿åÇÒ ÀÚ°Ýµµ ¾øÀ½ .. ÁøÂ¥ º´ÀÌ¶ó´øÁö Æ¯ÀÌÄÉÀÌ½º ±Ø¼Ò¼ö ¸î ¸í »©°ï ÀÚ±â°¡ ³ë·Â¾ÈÇØ¼­ Àú·¸°Ô µÈ °Çµ¥ ±×·¡³õ°í ÀÌÀ¯µç º¯¸íÀÌµç Ã£´Â»ç¶÷ÀÌ ÅÂ¹Ý.. ³² Å¿ÇÒ ½Ã°£¿¡ ¿îµ¿ÀÌ¶óµµ ÇÏÀÚ,23,4,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àç¼ö¿Í °í3ÀÌ¶ó´Â ¸»¿¡ ³î¶ó´Â ¿¹ºñ°í3ÀÔ´Ï´Ù,1,1,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¸Þ°¥µé È­·Â °³Â¼³ë ¤»¤»¤»¤» Áö¹Ý ¹«³ÊÁö´Â°Å º¸¼Ò,16,9,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¸Þ°¡ ½ºÄ«ÀÌ ¤»¤»¤»¤»¤»¤»¤»,0,0,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾î¿ì µÅÁö³â,3,12,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿ú·ÃÀÇ ÀÌ»óÇâ ¾Æ´Ï³ë ÀÌ±â!! ¾Æ¹«¸® µÅÁö¶óµµ ¹Ù¶ó´Â °Å ¾øÀÌ ¹Ù¶óºÁÁÖ³ë ÀÌ±â!!,10,9,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÆÑÆ®:Çö½Ç¿¡¼± Àú·±³²ÀÚ¾øÀ½ ´Ù ÇÑ³²¤»ÆÑÆ®2:Çö½Ç¿£ Àú·±¿©ÀÚ(¿©ÁÖ)»ÓÀÓ¤»,12,10,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¼­ÃÊ¸Þ°¡......,0,0,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,µ·ÁÙ¶§ Ä¡ÀÎÆ® À¯Á¤ÀÎÁÙ¤»,1,0,20190224,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¤»¤»¤»¸Þ°¥µéÀ» È¯»óÀÇ¼¼°è·Î Áý¾î³Ö°Ú³×,32,8,20190223,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿©ÁÖ ºÒ½ÖÇØ... ±× ±âºÐ ³ªµµ Àß¾ËÁö..,1,0,20190223,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,´ë¹Ú ¿ô±é´Ï´Ù!¤»¤»¤»,0,1,20190220,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿Ö ÀÌ·± ¿©ÁÖ ÀÎ»ý ¹Ù²Ü¸¸Å­ Á¨Æ²ÇÑ ³²ÁÖ°¡ ³ª¿À´Â°Ô ¼öµÎ·èÇÏ³Ä¸é..Çö½Ç¿¡´Â ¾øÀ¸´Ï ¿©±â¼­¶óµµ º¸·Á°í..,10,1,20190220,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Çö±ÝÀÖ¾î¿ä¤Ð¤Ð¤»¤»¤»¤»,0,0,20190219,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,»ìÂÇµµ ±Í¿©¿îµí,4,0,20190218,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÇÏÇö¿ì ÀþÀ»¶© Àú·¸°Ô »ý°å¾ú±¸³ª..¾Æ ±×·¨±¸³ª.. ¾È°æ½á¼­ ¾ó±¼ÀÌ ´Þ¶óÁø°Å±¸³ª...¾Æ ±×·¨±¸³ª.. ³ªµµ ¾È°æ½á¼­ ¾ó±¼ÀÌ ÀÌ·¸±¸³ª...¾Æ ±×·¨±¸³ª,3,3,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾à°£ÀÇ º´¸À ·Î¸Ç½ºÀÎ°Ç°¡,0,1,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,8¿ùÀÇ ¶×º¸¶ó,4,6,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àú ÅëÅëÇÑ º¸¶ó °³Á¹±Í¤Ð¤Ð¤Ð,1,2,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àü³²Ä£ÀÎµ¥ ¸ø¾Ë¾Æº¸³²..,3,0,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾Æ·¡´ñ ¿Ö ¹ßÀÛÀÓ ¾ø´Â°Ç »ç½ÇÀÎµ¥¤»¤» ´©°¡ º»ÀÎÀÌ¶û ½æÅ» »ç¶÷À» Àç¼öÇÐ¿ø¿¡¼­ Ã£³Ä¤»¤»¤» Àú·± ³²ÀÚ ¾øÀ½Àº ÆÑÆ®,10,0,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,´ñ±Û ÀÎ¼º ÆÄÅº³­ »õ³¢µé ¿ÖÀÌ·¸°Ô ¸¹³Ä,7,2,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾Æ³ª ÁøÂ¥ ´ë³õ°í ±î°í ÀÔ ÂÐ¾Ë´ë´Â »õ³¢µé¾Æ ´Ï³× °Å¿ïºÁ¶ó,6,2,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,´ëÇÑ¹Î±¹ÀÇ ¼øÁ¤¸¸È­´Â ÀÌÁ¨ Ã¢ÀÇ¼ºÀÌ ÇÊ¿äÇÏ´Ù.,13,0,20190217,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,±¹Ä«½ºÅÙ °³¿ô±â³×¤»¤»¤»¤»¤»,4,1,20190216,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿Í.....±Ùµ¥ »ý°¢º¸´Ù ºÐ·®ÀÌ ¸¹´Ù,0,0,20190216,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àç¼ö¶ó´Â ´Ü¾î µè°í ¿òÂñÇÑ Àç¼ö»ýÀÔ´Ï´Ù,1,1,20190210,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Æä¹ÌÆÄ·ò~,11,5,20190210,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,±×¸®°í ÄÚ¸£¼Â °Å¸®´Â »ç¶÷µéµµ »ý°¢À» Á» ÇØºÃÀ¸¸é ÁÁ°Ú´Ù. ÄÚ¸£¼ÂÀ» ¹þÀÚ´Â Å»ÄÚ¸£¼Â¿îµ¿Àº ÀÚÀ¯¸¦ Ãß±¸ÇÏÀÚ´Â °ÍÀÌÁö È­ÀåÀ» ÇÏÁö¸»°í ²Ù¹ÌÁö¸»°í ÇÏÀÌÈú ½ÅÁö¸»°í °°Àº ¾ï¾ÐÀÇ ÀÇ¹Ì°¡ ¾Æ´Ï´Ù. ÇÑ¶§ ¿©ÀÚµéÀÌ ºê·¡Áö¾î¸¦ ¹þ´Â °Í¿¡ ´ëÇÑ ÀÇ°ßÀÌ ºÐºÐÇß¾ú´Âµ¥ ³ª´Â ¿©ÀÚ°í ³²ÀÚ°í °Á ¸Å³Ê´Â ÂÍ Â÷·ÈÀ¸¸é ÁÁ°Ú´Ù. ÇÏÁö¸¸ ±×·± °Í¿¡ ´ëÇØ °­¿ä´Â ÇÏÁö ¾Ê´Â´Ù. ¾ÖÃÊ¿¡ »çÈ¸»ýÈ°ÇÏ¸é¼­ ±×ÂÊÀ» ÃÄ´Ùº¸¸é¼­ °ü½É°¡Áú ÀÏÀÌ º°·Î ¾øÀ¸´Ï±î. °Á ¼­·Î °ü½É ²ô°í »ì¸é ¾ÈµÇ³Ä. ÇÑ±¹Àº ¾î¶°ÇÑ ´ÜÃ¼ÀÇ ±ÔÀ²À» À§ÇÑ °³ÀÎÀÇ °³¼ºÀ» ³Ê¹« ¾ï¾ÐÇÏ·Á°í ÇÏ´Â °æÇâÀÌ ÀÖ´Ù,16,6,20190210,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,"¶×¶×ÇÑ°Ô ÃßÇÏ°í ¸»°íÀÇ ¹®Á¦°¡ ¾Æ´Ï¶ó ¿Ö ³²À» ±×·¸°Ô 'Æò°¡' ÇÏ³Ä°¡ ¹®Á¦Áö. žÍÄÉ ³²ÇÑÅ× °ü½ÉÀÌ ¸¹³Ä. ³²ÀÌ ¶×¶×ÇØ¼­ º¸±â ÃßÇÏ´Ï±î ½ºÆ®·¹½º ¹ÞÀ¸¸é¼­¶óµµ »ìÀ» »©¶ó´Ï °á·ÐÀÌ °°¾Æµµ °úÁ¤ÀÌ ÀÌ»óÇÏ¸é ±Û·¯¸ÔÀº°ÅÀÓ.¾ÖÃÊ¿¡ ÃßÇÔÀÇ ±âÁØÀÌ ¿ô±â´Ù°í´Â »ý°¢ÇÏÁö¾Ê³ª. ÀÎ°£Àº ÁøÈ­ÇÏ¸é¼­ ¹ÌÀÇ ±âÁØÀÌ Ç×»ó ´Þ¶óÁ³´Âµ¥, °ú°Å¸¦ »ý°¢ÇÏ¸é ¹ø½ÄÀ» ¸ñÇ¥·Î Ç³¸¸ÇÑ ¿©ÀÚ°¡ ¹ÌÀÇ ±âÁØÀÌ¿´°í. ¶×¶×ÇÏ¸é ÃßÇÑ °Ô ¸Â´Ù´Ï ¾îµð¼­ ±×·± ÀÌºÐ¹ýÀûÀÎ ¾Æ±âµéµµ ¾ÈÇÒ »ý°¢À» ÇÏ´Â°ÇÁö. ¿äÁòÀº ºñ¸¸ÀÎ »ç¶÷ÇÑÅ× ¶×¶×ÇÏ´Ù°í ÇÏ´Â °ÍÀ» ³Ñ¾î ¸¶¸¥ »ç¶÷ÇÑÅ× ¸»¶ú´Ù°í ÇÏ´Â °Í ¶ÇÇÑ ¹«·ÊÇÑ ½Ã´ëÀÎµ¥. ½Ã´ë ÂÍ ÀÐ°í »ìÀÚ.",14,3,20190210,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¶×¶×ÇÏ¸é ÃßÇÑ°Å ¸ÂÀ½. Èûµé°ÚÁö¸¸.ÀÚ±â°ü¸® ¾ÈÇÏ´Â°Å ¸ÂÀ½. ¸ø»ý±ä°Ç ¾Ë¹Ù¾Æ´Ï°í °Ç°­µµ ±×·¸°í ´ç¿¬È÷ Á¤»óÃ¼Áß ¹þ¾î³­ »ç¶÷Àº º¸±â ¾ÈÁÁ±â ¸¶·ÃÀÓ. ºñ¸¸ÀÎ »ç¶÷Àº ½ºÆ®·¹½ºÁ» ¹Þ¾Æµµ Á¦¹ßÁ» »°À¸¸éÁÁ°ÚÀ½ ,35,12,20190209,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,"ÄÚ¸£¼Â ¾ø¾Ù·Á¸é ´«µµ ÃÊ·ÕÃÊ·Õ Àú·¸°Ô ÀÌ»Ú°Ô ±×¸®¸é ¾ÈµÇ°í, ÄÚµµ ³·°Ô ±×·Á¾ßÁö. ¶×¶×ÇØµµ ÀÌ¸ñ±¸ºñ ¿¹»Ú°Ô ±×¸®¸é Å»ÄÚÇÏ´Â ÀÇ¹Ì°¡ ¾øÀÝ¾Æ",11,5,20190209,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿Ö ¿©ÁÖ°¡ µÅÁö³Ä,6,15,20190208,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,8¿ùÀÇ ³ëºê¶ó·Î ºÃ³× ¤§,4,12,20190204,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,ÇÇ¿À´àÀ½,2,2,20190204,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,º¼»ì¸¶¿Õ ¿ÏÀü ³­ÁÙ,2,1,20190204,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿©ÀÚ ±Í¿©¿ö...,5,7,20190203,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àç¼ö¶õ....¤»¤»¤»,0,2,20190203,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,³Ê¹« ÆãÆÛÁüÇØ,2,9,20190203,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,3³â¸¸¿¡”f´Ù°íÇØµµ»ìÀÌ¸¹ÀÌ¥‘´Ù°íÇØµµÀü¿©Ä£À»¸ø¾Ë¾Æº¼¼ö°¡ÀÕ³ª¤»¤»¤»,10,1,20190203,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿Í ´ë¹Ú ¤Ð¤Ð ³­ ¿Ö ¶òÀÛÀ» ÀÌÁ¦ ¾Ë¾Ò³ª,0,7,20190203,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,Àç¼öÇÏ°í½Ê´Ù..,0,3,20190203,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¸¸È­´Ï±î ±×·¡¿ä Àú¸® Á¸ÀßÀº ¾øÀ½,1,3,20190202,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿©ÁÖ ÀÌ»µ¿ä ¤Ð¤Ð ±×¸² Â»Â»,3,5,20190131,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿À¿ì¿À¿ì ¹è¸®³ªµé ¸¹ÀÌ¿Ô´Ù°¬³× ¿À¿ì¾ß,18,12,20190131,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¿©ÁÖ ±â¿©¿ö¤»¤»¤»¤»,1,2,20190129,4773
8¿ùÀÇ ´«º¸¶ó,1È­,±è¸®¾Æ,9.25,20181103,¾Æ ±×¸®°í ÇÏ³ª ´õ.. ´ëºÎºÐÀÇ µÅÁöµé¾Æ ´Ï³× º¹±Ç ¾Æ´Ô º¹±ÇÀÌ ¿Ö º¹±ÇÀÓ? È®·üÀÌ ³·À¸´Ï±ñ ¤»¤»¤»¤» ´ÏµéÀº ÀÌ¸ñ±¸ºñÀÚÃ¼°¡ ¸ø»ý°åÀ¸´Ï µÅÁöÃß³àº¸´Ù´Â °Á »ì»©¼­ Æò¹üÇÑÃß³à ÇØ¶ó ±×·¡µµ ±×°Ô °æÀï·ÂÀÕ´Ù,10,22,20190128,4773
